begin_age	end_age	events
4.8251	5.0251	['Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)', 'East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands']
4.8501	5.0501	['Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)', 'East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)']
4.8751	5.0751	['Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)', 'East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)']
4.9001	5.1001	['East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age']
4.9251	5.1251	['East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age']
4.9501	5.1501	['East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert']
4.9751	5.1751	['East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert']
5.0001	5.2001	['EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)']
5.0251	5.2251	['EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)']
5.0501	5.2501	['Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)']
5.0751	5.2751	['Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)']
5.1001	5.3001	['Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)', 'Bronze Age', 'Dynasty 0']
5.1251	5.3251	['Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)', 'Bronze Age', 'Dynasty 0']
5.1501	5.3501	['Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)', 'Bronze Age', 'Dynasty 0']
5.1751	5.3751	['Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)', 'Bronze Age', 'Dynasty 0']
5.2001	5.4001	['Bronze Age', 'Dynasty 0']
5.2251	5.4251	['Bronze Age', 'Dynasty 0']
5.2501	5.4501	['Bronze Age', 'Dynasty 0']
5.2751	5.4751	['Bronze Age', 'Dynasty 0']
5.3001	5.5001	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.3251	5.5251	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.3501	5.5501	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.3751	5.5751	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.4001	5.6001	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.4251	5.6251	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.4501	5.6501	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.4751	5.6751	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.5001	5.7001	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.5251	5.7251	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.5501	5.7501	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.5751	5.7751	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.6001	5.8001	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.6251	5.8251	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.6501	5.8501	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.6751	5.8751	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.7001	5.9001	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.7251	5.9251	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.7501	5.9501	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.7751	5.9751	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.8001	6.0001	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.8251	6.0251	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.8501	6.0501	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.8751	6.0751	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.9001	6.1001	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.9251	6.1251	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.9501	6.1501	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.9751	6.1751	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
6.0001	6.2001	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic']
6.0251	6.2251	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.0501	6.2501	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.0751	6.2751	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.1001	6.3001	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.1251	6.3251	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.1501	6.3501	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.1751	6.3751	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.2001	6.4001	['Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.2251	6.4251	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.2501	6.4501	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.2751	6.4751	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.3001	6.5001	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.3251	6.5251	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.3501	6.5501	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.3751	6.5751	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.4001	6.6001	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.4251	6.6251	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.4501	6.6501	['Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.4751	6.6751	['Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad', 'Ubaid 2']
6.5001	6.7001	['Ubaid 2']
6.5251	6.7251	['Ubaid 2']
6.5501	6.7501	['Ubaid 2']
6.5751	6.7751	['Ubaid 2']
6.6001	6.8001	['Ubaid 2', 'Middle Iranian Chalcolithic', 'Impressed Ware']
6.6251	6.8251	['Ubaid 2', 'Middle Iranian Chalcolithic', 'Impressed Ware']
6.6501	6.8501	['Ubaid 2', 'Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)']
6.6751	6.8751	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)']
6.7001	6.9001	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.7251	6.9251	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.7501	6.9501	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.7751	6.9751	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.8001	7.0001	['Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1', 'Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui']
6.8251	7.0251	['Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1', 'Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui']
6.8501	7.0501	['Ubaid 1', 'Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui']
6.8751	7.0751	['Ubaid 1', 'Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui']
6.9001	7.1001	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui', 'Ubaid ', 'Ubaid 0']
6.9251	7.1251	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui', 'Ubaid ', 'Ubaid 0']
6.9501	7.1501	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui', 'Ubaid ', 'Ubaid 0']
6.9751	7.1751	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui', 'Ubaid ', 'Ubaid 0']
7.0001	7.2001	['Ubaid ', 'Ubaid 0']
7.0251	7.2251	['Ubaid ', 'Ubaid 0']
7.0501	7.2501	['Ubaid ', 'Ubaid 0']
7.0751	7.2751	['Ubaid ', 'Ubaid 0']
7.1001	7.3001	[]
7.1251	7.3251	[]
7.1501	7.3501	[]
7.1751	7.3751	[]
7.2001	7.4001	['Organized, permanent settlements focused around agriculture']
7.2251	7.4251	['Organized, permanent settlements focused around agriculture']
7.2501	7.4501	['Organized, permanent settlements focused around agriculture']
7.2751	7.4751	['Organized, permanent settlements focused around agriculture']
7.3001	7.5001	['Organized, permanent settlements focused around agriculture', 'Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.3251	7.5251	['Organized, permanent settlements focused around agriculture', 'Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.3501	7.5501	['Organized, permanent settlements focused around agriculture', 'Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
